,시도코드,일시,시도,PM10,PM25,PM10등급,PM25등급
428,11,20170304,서울,56.92068596,32.14188034,2,2
429,11,20170305,서울,71.26659529,48.345238099999996,2,2
430,11,20170306,서울,39.19520174,25.29842932,2,2
431,11,20170307,서울,35.94983642,20.35986159,2,2
432,11,20170308,서울,46.18563536,19.63194444,2,2
433,11,20170309,서울,49.86289445,20.58783784,2,2
434,11,20170310,서울,48.40322581,25.69373942,2,2
435,11,20170311,서울,67.19441461,39.59585492,2,2
436,11,20170312,서울,93.90742734,63.97183099,3,3
437,11,20170313,서울,65.57980456,42.08838821,2,2
438,11,20170314,서울,52.331853499999994,28.98418278,2,2
439,11,20170315,서울,44.82579934,23.79790941,2,2
440,11,20170316,서울,67.19068256,43.09433962,2,2
441,11,20170317,서울,79.94547437,53.89045936,2,3
442,11,20170318,서울,76.97749196,49.92687075,2,2
443,11,20170319,서울,78.91220557,53.58405546,2,3
444,11,20170320,서울,102.3569061,67.72,3,3
445,11,20170321,서울,102.2619565,64.83865248,3,3
446,11,20170322,서울,54.53266888,30.49116608,2,2
447,11,20170323,서울,76.35056180000001,41.88545455,2,2
448,11,20170324,서울,62.91771429,35.16666667,2,2
449,11,20170325,서울,68.74310915,41.85945946,2,2
450,11,20170326,서울,63.60792952,42.54703833,2,2
451,11,20170327,서울,77.77323009,54.03435805,2,3
452,11,20170328,서울,86.9738277,56.966549300000004,3,3
453,11,20170329,서울,60.70434783,38.58952703,2,2
454,11,20170330,서울,71.26327434,41.75042159,2,2
455,11,20170331,서울,53.9038674,32.98598949,2,2
456,11,20170401,서울,26.78027867,15.86724138,1,2
457,11,20170402,서울,49.78918919,32.6535163,2,2
458,11,20170403,서울,82.77202643,52.56282272,3,3
459,11,20170404,서울,78.01090513,45.93707483,2,2
460,11,20170405,서울,52.82333697,29.92695652,2,2
461,11,20170406,서울,28.26696833,18.03321678,1,2
462,11,20170407,서울,45.76284153,27.82373473,2,2
463,11,20170408,서울,65.03957219,41.31208054,2,2
464,11,20170409,서울,43.03333333,25.67972743,2,2
465,11,20170410,서울,30.75434783,16.07917384,2,2
466,11,20170411,서울,59.26644737,23.36678201,2,2
467,11,20170412,서울,66.35307018,11.79166667,2,1
468,11,20170413,서울,73.75601751,25.65463918,2,2
469,11,20170414,서울,60.16883117,21.58333333,2,2
470,11,20170415,서울,69.70734341,31.40066778,2,2
471,11,20170416,서울,63.22306034,31.567839199999998,2,2
472,11,20170417,서울,50.24727669,25.476027399999996,2,2
473,11,20170418,서울,43.59046587,21.26455026,2,2
474,11,20170419,서울,85.88176796,16.33761468,3,2
475,11,20170420,서울,86.37280702,21.66068223,3,2
476,11,20170421,서울,71.93825799,22.83204633,2,2
477,11,20170422,서울,64.69098712,24.90133779,2,2
478,11,20170423,서울,51.62365591,22.96989967,2,2
479,11,20170424,서울,45.86368593,18.39329806,2,2
480,11,20170425,서울,61.84358145,29.71681416,2,2
481,11,20170426,서울,46.75565124,16.26677852,2,2
482,11,20170427,서울,48.20476706,14.18118467,2,1
483,11,20170428,서울,66.51668461,23.92109777,2,2
484,11,20170429,서울,65.89945946,27.05183946,2,2
485,11,20170430,서울,95.5867679,49.11467116,3,2
486,11,20170501,서울,96.04864865,47.98484848,3,2
487,11,20170502,서울,103.4853738,47.71953255,3,2
488,11,20170503,서울,73.14364641,32.29333333,2,2
489,11,20170504,서울,66.99559471,31.32209106,2,2
490,11,20170505,서울,58.15891892,24.16026711,2,2
491,11,20170506,서울,194.97213290000002,19.94824708,4,2
492,11,20170507,서울,94.1693462,15.74619289,3,2
493,11,20170508,서울,178.21114680000002,36.39393939,4,2
494,11,20170509,서울,128.3397436,30.51088777,3,2
495,11,20170510,서울,46.80645161,19.52047782,2,2
496,11,20170511,서울,75.55808903,32.88265306,2,2
497,11,20170512,서울,77.92604502,42.41903172,2,2
498,11,20170513,서울,53.98494624,25.73489933,2,2
499,11,20170514,서울,60.52580645,14.42301184,2,1
500,11,20170515,서울,46.34429825,11.27958834,2,1
501,11,20170516,서울,38.08425721,15.34042553,2,2
502,11,20170517,서울,41.55693348,18.13051146,2,2
503,11,20170518,서울,50.93925759,25.53082192,2,2
504,11,20170519,서울,49.68,24.81292517,2,2
505,11,20170520,서울,41.57034632,20.629251699999998,2,2
506,11,20170521,서울,33.48698482,18.58585859,2,2
507,11,20170522,서울,45.70390456,25.844709899999998,2,2
508,11,20170523,서울,38.66378378,21.39451115,2,2
509,11,20170524,서울,29.71459695,15.25874126,1,2
