,기상번호,시도코드,일시,평균기온(°C),최저기온(°C),최고기온(°C),평균 풍속(m/s),최다풍향(16방위),평균 현지기압(hPa),일 최심신적설(cm),일강수량(mm),강수 계속시간(hr)
1338,2820160828,28,20160828,21.3,18.1,24.8,3.233333333333333,50.0,996.3333333333335,0.0,0.0,0.3066666666666667
1339,2820160829,28,20160829,22.33333333333333,18.433333333333334,25.76666666666667,3.1,120.0,992.9,0.0,0.0,0.0
1340,2820160830,28,20160830,20.766666666666666,18.7,23.8,5.066666666666666,286.6666666666667,983.7,0.0,0.0,0.1
1341,2820160831,28,20160831,18.33333333333333,16.266666666666666,20.266666666666666,6.633333333333333,293.3333333333333,981.1333333333333,0.0,7.3,8.09
1342,2820160901,28,20160901,21.83333333333333,15.966666666666665,26.266666666666666,4.166666666666667,190.0,989.2,0.0,5.966666666666666,1.923333333333333
1343,2820160902,28,20160902,23.1,19.133333333333333,27.3,3.6666666666666665,143.33333333333334,995.5333333333333,0.0,10.233333333333333,0.91
1344,2820160903,28,20160903,22.96666666666667,20.733333333333327,27.366666666666664,2.8000000000000003,90.0,998.6,0.0,0.0,0.0
1345,2820160904,28,20160904,23.03333333333333,20.566666666666666,26.43333333333333,1.7333333333333334,70.0,1001.0666666666666,0.0,0.0,0.0
1346,2820160905,28,20160905,23.700000000000006,20.1,28.5,2.3000000000000003,203.33333333333331,1000.0333333333334,0.0,0.0,0.11
1347,2820160906,28,20160906,22.76666666666667,19.6,26.0,2.2333333333333334,256.6666666666667,998.9333333333333,0.0,0.0,0.0
1348,2820160907,28,20160907,22.73333333333333,19.5,26.633333333333336,1.8,190.0,996.4333333333333,0.0,0.0,0.0
1349,2820160908,28,20160908,21.8,19.666666666666668,25.6,1.4666666666666668,250.0,996.8666666666667,0.0,0.3666666666666667,1.143333333333333
1350,2820160909,28,20160909,22.43333333333333,19.6,26.466666666666665,1.9,300.0,1000.0,0.0,0.03333333333333333,0.2766666666666667
1351,2820160910,28,20160910,22.66666666666667,18.9,27.2,1.866666666666667,70.0,1002.1,0.0,0.2333333333333333,0.4666666666666666
1352,2820160911,28,20160911,22.43333333333333,19.466666666666672,26.566666666666666,2.1,263.3333333333333,1004.4333333333334,0.0,1.1333333333333333,1.1833333333333331
1353,2820160912,28,20160912,22.73333333333333,19.433333333333334,26.866666666666664,1.866666666666667,53.33333333333334,1006.4,0.0,0.0,0.25
1354,2820160913,28,20160913,22.83333333333333,19.033333333333328,27.7,2.0333333333333337,53.33333333333334,1007.9,0.0,0.0,0.0
1355,2820160914,28,20160914,22.66666666666667,19.566666666666666,26.73333333333333,1.7666666666666666,280.0,1007.4333333333334,0.0,0.0,0.0
1356,2820160915,28,20160915,22.43333333333333,19.133333333333333,26.73333333333333,1.6666666666666667,263.3333333333333,1006.4333333333334,0.0,0.0,0.0
1357,2820160916,28,20160916,22.633333333333336,19.8,26.66666666666667,1.4,196.66666666666663,1004.5666666666666,0.0,0.0,0.0
1358,2820160917,28,20160917,22.366666666666664,19.0,26.433333333333334,2.766666666666667,63.33333333333334,1001.4666666666667,0.0,2.7,2.373333333333333
1359,2820160918,28,20160918,22.1,18.766666666666666,26.1,2.8000000000000003,56.66666666666666,1001.8333333333335,0.0,0.0,0.0
1360,2820160919,28,20160919,20.7,17.599999999999994,25.066666666666666,3.2,70.0,1003.3,0.0,0.0,0.0
1361,2820160920,28,20160920,19.633333333333333,15.366666666666667,24.4,3.233333333333334,70.0,1007.2666666666668,0.0,0.0,0.0
1362,2820160921,28,20160921,18.933333333333334,14.266666666666667,23.66666666666667,2.4666666666666663,173.33333333333337,1010.6333333333333,0.0,0.0,0.0
1363,2820160922,28,20160922,20.2,16.166666666666668,24.8,1.9666666666666668,76.66666666666667,1008.1333333333333,0.0,0.0,0.0
1364,2820160923,28,20160923,20.233333333333334,16.03333333333333,25.23333333333333,1.9666666666666663,310.0,1006.8333333333335,0.0,0.0,0.0
1365,2820160924,28,20160924,20.666666666666668,16.599999999999998,25.566666666666666,2.0666666666666664,233.33333333333331,1006.0,0.0,0.0,0.0
1366,2820160925,28,20160925,21.266666666666666,17.933333333333334,26.0,1.7666666666666668,300.0,1006.7,0.0,0.0,0.0
1367,2820160926,28,20160926,22.133333333333336,18.9,27.7,1.5666666666666669,203.33333333333331,1005.8,0.0,0.0,0.2
1368,2820160927,28,20160927,20.0,17.8,22.66666666666667,1.5666666666666664,203.33333333333331,1006.1,0.0,10.6,8.933333333333334
1369,2820160928,28,20160928,18.0,16.099999999999998,19.733333333333334,1.866666666666667,143.33333333333334,1005.7666666666668,0.0,0.10000000000000002,1.84
1370,2820160929,28,20160929,19.266666666666666,16.5,23.7,2.6,190.0,1006.0,0.0,0.0,0.0
1371,2820160930,28,20160930,18.933333333333334,16.7,22.53333333333333,1.6666666666666667,293.3333333333333,1005.3333333333335,0.0,0.0,0.0
1372,2820161001,28,20161001,19.9,16.766666666666666,23.96666666666667,1.6000000000000003,263.3333333333333,1007.4666666666667,0.0,0.0,0.0
1373,2820161002,28,20161002,18.33333333333333,16.233333333333334,21.933333333333334,3.5,76.66666666666667,1003.2000000000003,0.0,52.16666666666666,9.606666666666667
1374,2820161003,28,20161003,20.5,17.1,24.7,2.6333333333333333,136.66666666666666,1000.4,0.0,35.80000000000001,1.8066666666666664
1375,2820161004,28,20161004,20.666666666666668,15.6,25.93333333333333,2.433333333333333,56.66666666666666,1004.6666666666665,0.0,0.0,0.0
1376,2820161005,28,20161005,19.633333333333333,15.766666666666666,24.16666666666667,3.9,130.0,1001.6666666666665,0.0,0.0,0.14
1377,2820161006,28,20161006,16.433333333333334,12.566666666666668,20.33333333333333,2.733333333333333,190.0,1011.6333333333333,0.0,0.0,0.0
1378,2820161007,28,20161007,18.366666666666667,14.800000000000002,22.83333333333333,3.266666666666667,106.66666666666669,1008.7666666666668,0.0,2.6,4.166666666666667
1379,2820161008,28,20161008,16.033333333333335,10.466666666666667,20.0,4.366666666666667,293.3333333333333,1003.2333333333332,0.0,4.633333333333333,2.806666666666666
1380,2820161009,28,20161009,11.366666666666667,8.0,14.733333333333334,3.4333333333333336,130.0,1010.5666666666666,0.0,0.0,0.0
1381,2820161010,28,20161010,12.833333333333336,8.266666666666666,17.8,2.066666666666667,126.66666666666669,1010.9333333333334,0.0,0.0,0.0
1382,2820161011,28,20161011,15.533333333333333,10.733333333333333,19.666666666666668,2.433333333333333,226.66666666666663,1010.0333333333333,0.0,0.0,0.0
1383,2820161012,28,20161012,14.133333333333335,10.766666666666666,17.833333333333332,2.533333333333333,130.0,1012.7333333333332,0.0,0.0,0.0
1384,2820161013,28,20161013,14.433333333333332,9.833333333333334,19.333333333333336,2.1,150.0,1013.0,0.0,0.0,0.0
1385,2820161014,28,20161014,16.5,12.966666666666667,21.266666666666666,2.433333333333333,293.3333333333333,1014.7,0.0,0.0,0.0
1386,2820161015,28,20161015,17.866666666666664,13.266666666666666,23.33333333333333,1.8,83.33333333333333,1014.7333333333332,0.0,0.0,0.0
1387,2820161016,28,20161016,16.666666666666664,14.833333333333336,19.466666666666665,2.1,190.0,1008.7,0.0,1.3333333333333333,4.766666666666667
1388,2820161017,28,20161017,16.7,13.466666666666667,20.566666666666666,2.2333333333333334,316.6666666666667,1008.1666666666665,0.0,0.0,0.02333333333333333
1389,2820161018,28,20161018,15.333333333333336,11.566666666666668,20.633333333333333,1.8,163.33333333333334,1009.9333333333334,0.0,0.0,0.0
1390,2820161019,28,20161019,16.633333333333336,13.233333333333334,21.133333333333336,1.7,273.3333333333333,1008.0666666666666,0.0,0.0,0.0
1391,2820161020,28,20161020,17.533333333333335,13.466666666666667,22.366666666666664,2.1,143.33333333333334,1008.8333333333335,0.0,0.0,0.0
1392,2820161021,28,20161021,17.233333333333334,15.733333333333334,20.1,3.5666666666666664,96.66666666666669,1008.9333333333334,0.0,0.0,1.0566666666666666
1393,2820161022,28,20161022,16.566666666666666,14.133333333333333,19.233333333333334,1.9666666666666668,133.33333333333334,1004.5,0.0,0.2333333333333333,1.94
1394,2820161023,28,20161023,13.333333333333336,10.5,16.566666666666666,4.033333333333334,70.0,1006.5333333333334,0.0,2.4,2.6566666666666667
1395,2820161024,28,20161024,13.866666666666667,8.600000000000001,18.133333333333333,3.1333333333333333,113.33333333333331,1006.6,0.0,2.2666666666666666,1.7833333333333332
1396,2820161025,28,20161025,14.300000000000002,11.9,17.8,3.3000000000000003,163.33333333333334,1001.2,0.0,37.16666666666666,5.7666666666666675
1397,2820161026,28,20161026,13.366666666666667,10.233333333333333,16.433333333333334,1.9666666666666668,96.66666666666669,1010.1666666666665,0.0,0.0,0.0
1398,2820161027,28,20161027,14.0,8.733333333333333,18.233333333333334,2.333333333333333,183.33333333333331,1012.6,0.0,0.0,0.0
1399,2820161028,28,20161028,13.733333333333334,9.633333333333333,16.833333333333332,2.9,256.6666666666667,1008.0666666666667,0.0,0.6666666666666666,2.813333333333333
1400,2820161029,28,20161029,7.433333333333334,4.633333333333333,10.0,3.6333333333333333,220.0,1016.7999999999997,0.0,0.0,0.0
1401,2820161030,28,20161030,8.700000000000001,3.9,13.433333333333332,3.1,190.0,1018.4666666666667,0.0,0.0,0.0
1402,2820161031,28,20161031,5.766666666666667,0.9333333333333336,11.0,3.1666666666666665,346.66666666666674,1017.2666666666668,0.0,0.4666666666666666,1.356666666666667
1403,2820161101,28,20161101,2.1333333333333333,-1.0,5.7333333333333325,3.1,226.66666666666663,1020.6333333333333,0.0,0.0,0.0
1404,2820161102,28,20161102,5.2,-1.480297366166875e-16,9.466666666666667,2.4666666666666663,263.3333333333333,1016.2333333333332,0.0,1.4333333333333331,6.573333333333332
1405,2820161103,28,20161103,10.533333333333333,5.2,13.466666666666667,3.6,270.0,1010.7333333333332,0.0,0.10000000000000002,1.7666666666666666
1406,2820161104,28,20161104,13.5,10.366666666666667,16.5,5.033333333333333,213.33333333333331,1004.0666666666666,0.0,0.0,0.0
1407,2820161105,28,20161105,14.533333333333333,11.3,17.53333333333333,3.8333333333333335,203.33333333333331,1002.7666666666668,0.0,0.0,0.0
1408,2820161106,28,20161106,13.666666666666664,11.066666666666668,16.5,3.4333333333333336,90.0,1012.3666666666667,0.0,0.03333333333333333,0.19333333333333333
1409,2820161107,28,20161107,11.633333333333335,6.966666666666666,15.6,3.7,156.66666666666666,1012.3333333333335,0.0,2.1666666666666665,4.283333333333333
1410,2820161108,28,20161108,3.766666666666666,1.4,7.2666666666666675,4.1,333.3333333333333,1016.1666666666665,0.0,0.03333333333333333,0.16666666666666666
1411,2820161109,28,20161109,2.3000000000000003,-1.3666666666666665,6.333333333333332,2.6666666666666665,110.0,1019.2333333333332,0.0,0.0,0.0
1412,2820161110,28,20161110,5.833333333333332,1.2,9.066666666666666,2.433333333333333,120.0,1009.7333333333332,0.0,2.333333333333333,2.2266666666666666
1413,2820161111,28,20161111,10.066666666666666,6.966666666666666,13.433333333333332,4.0,276.6666666666667,1007.5666666666667,0.0,2.6333333333333333,1.36
1414,2820161112,28,20161112,12.7,8.9,15.466666666666667,4.1000000000000005,210.0,1010.3333333333335,0.0,0.0,0.0
1415,2820161113,28,20161113,14.133333333333333,11.433333333333332,17.3,2.733333333333334,83.33333333333333,1010.1,0.0,0.3666666666666667,1.0266666666666666
1416,2820161114,28,20161114,12.800000000000002,8.133333333333333,15.2,2.3000000000000003,270.0,1006.3,0.0,2.533333333333333,2.776666666666667
1417,2820161115,28,20161115,5.3,2.1333333333333333,8.966666666666667,3.5,323.3333333333333,1012.1,0.0,0.0,0.0
1418,2820161116,28,20161116,6.0,1.6666666666666667,10.433333333333334,1.7333333333333334,180.0,1013.3666666666667,0.0,0.0,0.0
1419,2820161117,28,20161117,9.1,5.366666666666667,13.766666666666666,1.8333333333333333,300.0,1013.8666666666667,0.0,0.0,0.0
1420,2820161118,28,20161118,10.499999999999998,6.333333333333332,13.9,2.9,90.0,1007.5666666666666,0.0,0.06666666666666668,2.11
1421,2820161119,28,20161119,11.466666666666667,7.7333333333333325,15.066666666666668,2.566666666666667,286.6666666666667,1004.1,0.0,0.20000000000000004,2.36
1422,2820161120,28,20161120,8.166666666666666,4.9,11.766666666666666,3.033333333333333,40.0,1012.0,0.0,0.0,0.0
1423,2820161121,28,20161121,7.766666666666667,3.3000000000000003,12.366666666666667,2.9333333333333336,40.0,1009.2333333333332,0.0,0.0,0.4933333333333334
1424,2820161122,28,20161122,0.8333333333333334,-1.8,5.8,4.1000000000000005,333.3333333333333,1014.4,0.0,0.0,0.9733333333333332
1425,2820161123,28,20161123,-1.2,-3.9666666666666655,2.1333333333333333,3.533333333333333,210.0,1017.6,0.0,0.0,0.25
1426,2820161124,28,20161124,-0.8000000000000002,-4.1000000000000005,2.6666666666666665,2.8000000000000003,216.66666666666663,1017.0666666666667,0.0,0.0,1.75
1427,2820161125,28,20161125,2.333333333333333,-2.1,6.066666666666667,1.9666666666666668,83.33333333333333,1016.7999999999997,0.0,0.0,2.306666666666666
1428,2820161126,28,20161126,3.333333333333333,1.2666666666666666,4.7,2.966666666666667,153.33333333333334,1012.5666666666666,0.16666666666666666,2.333333333333333,5.173333333333333
1429,2820161127,28,20161127,5.133333333333334,1.9,8.266666666666667,2.5666666666666664,270.0,1011.2333333333332,0.0,0.20000000000000004,1.4466666666666663
1430,2820161128,28,20161128,2.433333333333333,-0.3333333333333333,5.266666666666667,3.0666666666666664,220.0,1018.1666666666665,0.0,0.0,0.0
1431,2820161129,28,20161129,2.7000000000000006,-0.7000000000000001,6.7666666666666675,2.1333333333333333,143.33333333333334,1022.5,0.0,0.0,0.0
1432,2820161130,28,20161130,6.466666666666666,1.5666666666666669,9.1,3.0,180.0,1014.8666666666667,0.0,1.1333333333333333,2.283333333333333
1433,2820161201,28,20161201,4.7,0.10000000000000007,8.666666666666668,4.666666666666667,286.6666666666667,1016.8666666666667,0.0,0.0,0.25
1434,2820161202,28,20161202,3.333333333333333,-1.2333333333333332,8.1,2.1,223.33333333333331,1020.4333333333334,0.0,0.0,0.0
1435,2820161203,28,20161203,5.566666666666666,1.9,10.133333333333336,2.0000000000000004,196.66666666666663,1015.7000000000003,0.0,0.0,0.0
1436,2820161204,28,20161204,7.400000000000001,4.466666666666666,9.933333333333334,2.4333333333333336,160.0,1007.2666666666668,0.0,0.0,0.0
1437,2820161205,28,20161205,6.133333333333333,0.5333333333333333,10.266666666666667,4.366666666666666,293.3333333333333,1008.0666666666666,0.0,0.4,0.36000000000000004
1438,2820161206,28,20161206,0.5000000000000001,-2.766666666666667,4.5,3.533333333333333,303.3333333333333,1015.3333333333335,0.0,0.0,0.0
1439,2820161207,28,20161207,3.5,-0.06666666666666672,7.366666666666667,2.9666666666666663,166.66666666666666,1010.6,0.03333333333333333,0.2333333333333333,0.6366666666666667
1440,2820161208,28,20161208,3.8333333333333335,-1.2666666666666668,7.533333333333334,2.733333333333333,256.6666666666667,1006.7666666666668,0.0,8.333333333333334,3.806666666666666
1441,2820161209,28,20161209,1.7,-1.4333333333333331,5.3,3.8666666666666663,296.6666666666667,1010.7333333333332,0.0,0.3666666666666667,0.39
1442,2820161210,28,20161210,-0.20000000000000004,-3.0666666666666664,2.8666666666666667,2.6666666666666665,163.33333333333334,1016.8666666666667,0.0,0.0,0.0
1443,2820161211,28,20161211,0.09999999999999994,-3.9333333333333336,4.9,2.1,143.33333333333334,1017.4666666666667,0.0,0.0,0.0
1444,2820161212,28,20161212,2.9333333333333336,-1.5333333333333332,6.866666666666667,2.3000000000000003,73.33333333333333,1013.2999999999997,0.0,0.0,0.05666666666666668
1445,2820161213,28,20161213,2.7,-0.5666666666666668,6.9,2.9333333333333336,30.0,1009.8666666666667,0.0,0.0,0.9166666666666666
1446,2820161214,28,20161214,-1.3999999999999997,-3.5666666666666664,0.5,3.233333333333333,226.66666666666663,1010.9333333333334,0.0,0.0,0.0
1447,2820161215,28,20161215,-3.9333333333333336,-6.266666666666667,-1.4666666666666668,3.4666666666666663,333.3333333333333,1014.3333333333335,0.0,0.0,0.3066666666666667
1448,2820161216,28,20161216,-2.333333333333333,-7.366666666666667,1.5333333333333332,3.2999999999999994,223.33333333333331,1016.9333333333334,0.0,0.0,0.0
1449,2820161217,28,20161217,5.033333333333333,0.3333333333333332,9.5,3.333333333333333,160.0,1016.8666666666667,0.0,0.0,0.3066666666666667
1450,2820161218,28,20161218,6.933333333333333,4.833333333333333,9.066666666666668,3.0666666666666664,256.6666666666667,1017.1666666666665,0.0,0.0,0.5333333333333333
1451,2820161219,28,20161219,7.2666666666666675,4.733333333333333,10.566666666666668,2.6,100.0,1013.3,0.0,0.9666666666666668,2.1966666666666668
1452,2820161220,28,20161220,5.933333333333333,3.6333333333333333,9.666666666666666,2.0,46.66666666666666,1016.6666666666665,0.0,0.0,0.0
1453,2820161221,28,20161221,7.2666666666666675,3.233333333333334,10.7,3.4,70.0,1010.3,0.0,29.566666666666666,6.956666666666666
1454,2820161222,28,20161222,4.4,0.6000000000000001,9.533333333333333,5.066666666666666,293.3333333333333,999.8,0.0,14.933333333333332,8.166666666666666
1455,2820161223,28,20161223,-2.033333333333333,-3.333333333333333,0.7333333333333334,4.9,300.0,1010.4,0.0,0.03333333333333333,7.473333333333334
1456,2820161224,28,20161224,-1.9,-3.733333333333333,0.5333333333333333,1.866666666666667,36.66666666666666,1019.7666666666668,0.0,0.0,0.0
1457,2820161225,28,20161225,0.6666666666666666,-3.5666666666666664,4.233333333333333,1.8666666666666665,60.0,1019.3333333333335,0.0,0.0,0.0
1458,2820161226,28,20161226,2.433333333333333,0.3666666666666667,4.2,2.1666666666666665,66.66666666666667,1011.3333333333335,0.0,0.0,2.61
1459,2820161227,28,20161227,-2.333333333333333,-5.533333333333334,1.0,4.4,296.6666666666667,1013.9333333333334,0.0,0.0,2.16
1460,2820161228,28,20161228,-3.0666666666666664,-7.466666666666666,0.9666666666666668,2.3666666666666667,200.0,1019.1666666666665,0.3333333333333333,0.3333333333333333,1.11
1461,2820161229,28,20161229,-3.233333333333333,-5.266666666666667,-0.3,3.5,296.6666666666667,1020.3666666666667,0.6,0.5333333333333333,1.25
1462,2820161230,28,20161230,-1.7333333333333334,-6.4,2.2666666666666666,2.6,263.3333333333333,1021.2333333333332,0.0,0.0,1.4433333333333334
1463,2820161231,28,20161231,2.2333333333333334,-1.0333333333333334,6.533333333333334,2.2333333333333334,166.66666666666666,1018.3333333333335,0.0,0.0,0.0
1464,2920160101,29,20160101,3.2,-1.5,8.1,1.0,230.0,1022.9,0.0,0.0,0.0
1465,2920160102,29,20160102,6.5,1.3,12.7,0.6,270.0,1015.2,0.0,0.0,0.0
1466,2920160103,29,20160103,7.3,3.7,13.7,0.8,250.0,1011.5,0.0,0.0,0.0
1467,2920160104,29,20160104,6.4,2.3,11.4,1.3,20.0,1014.3,0.0,0.0,0.0
1468,2920160105,29,20160105,2.4,-0.7,5.8,2.4,50.0,1017.4,0.0,0.0,0.0
1469,2920160106,29,20160106,3.3,-1.0,7.5,2.3,50.0,1016.4,0.0,0.0,0.0
1470,2920160107,29,20160107,2.7,1.2,5.2,1.4,20.0,1015.6,0.0,0.0,0.0
1471,2920160108,29,20160108,1.2,-0.2,4.8,0.8,20.0,1014.8,0.5,0.3,9.68
1472,2920160109,29,20160109,2.5,-0.3,7.7,1.2,250.0,1016.9,0.0,0.0,0.0
